MISSION ELAPSED TIME (min),Rx(km)[J2000-EARTH],Ry(km)[J2000-EARTH],Rz(km)[J2000-EARTH],Vx(km/s)[J2000-EARTH],Vy(km/s)[J2000-EARTH],Vz(km/s)[J2000-EARTH],MASS (kg),WPSA,WPSA Range,DS54,DS54 Range,DS24,Range DS24,deltaXYZ,distance,
182.094466,-22358.92984,6544.369476,8659.952967,-4.638924766,-0.983574849,-0.152239006,33231.915,1,74284.61081,1,68027.60838,0,0,283.7295174,75094.62275,
183.094466,-22636.22582,6485.052888,8650.417722,-4.604363449,-0.993583262,-0.165538515,33231.915,1,74284.61081,1,68027.60838,0,0,281.8711429,75376.49389,
184.094466,-22911.46399,6425.146708,8640.095873,-4.570328781,-1.003230499,-0.178461584,33231.915,1,74284.61081,1,68027.60838,0,0,280.0439775,75656.53787,
185.094466,-23184.67554,6364.67215,8629.009571,-4.536807473,-1.012531612,-0.191022661,33231.915,1,74284.61081,1,68027.60838,0,0,278.2471197,75934.78499,
186.094466,-23455.89089,6303.649551,8617.180119,-4.503786657,-1.02150087,-0.203235477,33231.915,1,74284.61081,1,68027.60838,0,0,276.4796912,76211.26468,
187.094466,-23725.1397,6242.098412,8604.628017,-4.47125387,-1.030151806,-0.215113096,33231.915,1,74284.61081,1,68027.60838,0,0,274.7408345,76486.00552,
188.094466,-23992.45088,6180.037444,8591.373002,-4.439197045,-1.038497267,-0.22666795,33231.915,1,74284.61081,1,68027.60838,0,0,273.0297421,76759.03526,
189.094466,-24257.85263,6117.484605,8577.434082,-4.407604491,-1.046549451,-0.237911878,33231.915,1,74284.61081,1,68027.60838,0,0,271.3456445,77030.3809,
190.094466,-24521.37247,6054.457143,8562.82957,-4.376464888,-1.054319946,-0.248856158,33231.915,1,74284.61081,1,68027.60838,0,0,269.687802,77300.0687,
191.094466,-24783.03726,5990.971625,8547.57712,-4.345767268,-1.061819772,-0.259511543,33231.915,1,74284.61081,1,68027.60838,0,0,268.055453,77568.12416,
192.094466,-25042.87317,5927.043974,8531.693757,-4.315501007,-1.069059408,-0.269888286,33231.915,1,74284.61081,1,68027.60838,0,0,266.4479605,77834.57212,
193.094466,-25300.9058,5862.6895,8515.195903,-4.285655812,-1.076048829,-0.279996175,33231.915,1,74284.61081,1,68027.60838,0,0,264.8646073,78099.43672,
194.094466,-25557.16009,5797.922928,8498.099406,-4.256221707,-1.082797531,-0.28984455,33231.915,1,74284.61081,1,68027.60838,0,0,263.3047885,78362.74151,
195.094466,-25811.66043,5732.758429,8480.419568,-4.227189027,-1.08931456,-0.299442335,33231.915,1,74284.61081,1,68027.60838,0,0,261.7678677,78624.50938,
196.094466,-26064.43062,5667.209642,8462.171167,-4.198548401,-1.09560854,-0.308798057,33231.915,1,74284.61081,1,68027.60838,0,0,144.6262414,78769.13562,
196.649466,-26203.98005,5630.669087,8451.803229,-4.1829461,-1.099744168,-0.314207917,26046.18107,1,74284.61081,1,68027.60838,0,0,259.4420779,79028.5777,
197.649466,-26454.11348,5564.504504,8432.679764,-4.154897164,-1.105707478,-0.323203287,26046.18107,1,74284.61081,1,68027.60838,0,0,257.9611734,79286.53887,
198.649466,-26702.5751,5497.988245,8413.023273,-4.127217595,-1.111467962,-0.331976714,26046.18107,1,74284.61081,1,68027.60838,0,0,256.5011327,79543.04001,
199.649466,-26949.38681,5431.132259,8392.846851,-4.099898999,-1.117032918,-0.34053548,26046.18107,1,74284.61081,1,68027.60838,0,0,255.0614568,79798.10146,
200.649466,-27194.57004,5363.948066,8372.163169,-4.072933238,-1.122409319,-0.348886559,26046.18107,1,74284.61081,1,68027.60838,0,0,253.6416026,80051.74307,
201.649466,-27438.1457,5296.446779,8350.984484,-4.046312415,-1.127603825,-0.357036633,26046.18107,1,74284.61081,1,68027.60838,0,0,252.2411174,80303.98418,
202.649466,-27680.13427,5228.639118,8329.322665,-4.020028866,-1.132622804,-0.364992105,26046.18107,1,74284.61081,1,68027.60838,0,0,250.859513,80554.8437,
203.649466,-27920.55576,5160.535431,8307.189201,-3.994075157,-1.137472348,-0.372759116,26046.18107,1,74284.61081,1,68027.60838,0,0,249.4963335,80804.34003,
204.649466,-28159.42974,5092.145708,8284.595222,-3.968444071,-1.142158284,-0.380343555,26046.18107,1,74284.61081,1,68027.60838,0,0,248.1511449,81052.49117,
205.649466,-28396.77536,5023.479597,8261.551512,-3.943128603,-1.14668619,-0.387751072,26046.18107,1,74284.61081,1,68027.60838,0,0,246.8235159,81299.31469,
206.649466,-28632.61135,4954.546419,8238.068523,-3.918121949,-1.151061406,-0.394987092,26046.18107,1,74284.61081,1,68027.60838,0,0,245.5130374,81544.82773,
207.649466,-28866.95604,4885.35518,8214.156387,-3.893417506,-1.15528905,-0.402056825,26046.18107,1,74284.61081,1,68027.60838,0,0,244.2193117,81789.04704,
208.649466,-29099.82737,4815.914586,8189.82493,-3.869008855,-1.159374024,-0.408965275,26046.18107,1,74284.61081,1,68027.60838,0,0,242.9419433,82031.98898,
209.649466,-29331.24289,4746.233056,8165.083683,-3.844889766,-1.16332103,-0.415717251,26046.18107,1,74284.61081,1,68027.60838,0,0,241.6805868,82273.66957,
210.649466,-29561.21981,4676.318731,8139.941896,-3.821054182,-1.167134575,-0.422317377,26046.18107,1,74284.61081,1,68027.60838,0,0,240.4348503,82514.10442,
211.649466,-29789.77495,4606.179489,8114.408546,-3.797496218,-1.170818985,-0.4287701,26046.18107,1,74284.61081,1,68027.60838,0,0,239.2043924,82753.30881,
212.649466,-30016.92479,4535.822953,8088.492347,-3.774210155,-1.174378409,-0.435079698,26046.18107,1,74284.61081,1,68027.60838,0,0,237.9888922,82991.2977,
213.649466,-30242.68549,4465.2565,8062.201762,-3.75119043,-1.177816834,-0.441250288,26046.18107,1,74284.61081,1,68027.60838,0,0,236.7880004,83228.08571,
214.649466,-30467.07286,4394.487276,8035.545013,-3.728431638,-1.181138086,-0.447285833,26046.18107,1,74284.61081,1,68027.60838,0,0,235.6014091,83463.68711,
215.649466,-30690.1024,4323.5222,8008.530087,-3.70592852,-1.184345844,-0.453190151,26046.18107,1,74284.61081,1,68027.60838,0,0,234.4288109,83698.11593,
216.649466,-30911.7893,4252.367974,7981.164746,-3.683675963,-1.187443639,-0.458966919,26046.18107,1,74284.61081,1,68027.60838,0,0,233.2698899,83931.38581,
217.649466,-31132.14843,4181.031094,7953.456536,-3.66166899,-1.190434871,-0.46461968,26046.18107,1,74284.61081,1,68027.60838,0,0,232.1243789,84163.51019,
218.649466,-31351.19439,4109.517855,7925.412796,-3.63990276,-1.193322806,-0.470151851,26046.18107,1,74284.61081,1,68027.60838,0,0,230.9919842,84394.50218,
219.649466,-31568.94148,4037.83436,7897.04066,-3.618372563,-1.196110587,-0.475566724,26046.18107,1,74284.61081,1,68027.60838,0,0,229.8724403,84624.37462,
220.649466,-31785.40373,3965.986527,7868.347071,-3.597073812,-1.19880124,-0.480867478,26046.18107,1,74284.61081,1,68027.60838,0,0,228.7654647,84853.14008,
221.649466,-32000.59488,3893.980096,7839.338784,-3.576002044,-1.201397674,-0.486057178,26046.18107,1,74284.61081,1,68027.60838,0,0,227.6708136,85080.8109,
222.649466,-32214.52842,3821.820635,7810.022372,-3.55515291,-1.203902694,-0.491138783,26046.18107,1,74284.61081,1,68027.60838,0,0,226.5882528,85307.39915,
223.649466,-32427.2176,3749.513547,7780.404235,-3.53452218,-1.206319001,-0.496115148,26046.18107,1,74284.61081,1,68027.60838,0,0,225.5174927,85532.91664,
224.649466,-32638.67537,3677.064077,7750.490604,-3.514105728,-1.208649194,-0.500989032,26046.18107,1,74284.61081,1,68027.60838,0,0,224.4583483,85757.37499,
225.649466,-32848.91449,3604.477316,7720.287547,-3.493899539,-1.210895782,-0.505763101,26046.18107,1,74284.61081,1,68027.60838,0,0,223.4105504,85980.78554,
226.649466,-33057.94744,3531.758207,7689.800976,-3.473899698,-1.213061182,-0.510439927,26046.18107,1,74284.61081,1,68027.60838,0,0,222.3739055,86203.15945,
227.649466,-33265.7865,3458.911551,7659.036651,-3.454102393,-1.215147723,-0.515022001,26046.18107,1,74284.61081,1,68027.60838,0,0,221.3481837,86424.50763,
228.649466,-33472.44371,3385.942012,7628.000183,-3.434503905,-1.217157655,-0.519511727,26046.18107,1,74284.61081,1,68027.60838,0,0,220.3331645,86644.84079,
229.649466,-33677.93088,3312.854121,7596.697044,-3.415100611,-1.219093145,-0.523911433,26046.18107,1,74284.61081,1,68027.60838,0,0,219.3286474,86864.16944,
230.649466,-33882.25961,3239.652281,7565.132566,-3.395888977,-1.220956287,-0.528223367,26046.18107,1,74284.61081,1,68027.60838,0,0,218.3344589,87082.5039,
231.649466,-34085.44132,3166.340773,7533.311952,-3.37686556,-1.222749101,-0.532449708,26046.18107,1,74284.61081,1,68027.60838,0,0,217.3503635,87299.85426,
232.649466,-34287.48718,3092.923757,7501.240271,-3.358026997,-1.224473538,-0.536592562,26046.18107,1,74284.61081,1,68027.60838,0,0,216.376198,87516.23046,
233.649466,-34488.40819,3019.405278,7468.922473,-3.339370012,-1.226131483,-0.54065397,26046.18107,1,74284.61081,1,68027.60838,0,0,215.4117728,87731.64224,
234.649466,-34688.21515,2945.789272,7436.363384,-3.320891407,-1.227724755,-0.544635905,26046.18107,1,74284.61081,1,68027.60838,0,0,214.4568989,87946.09913,
235.649466,-34886.91866,2872.079566,7403.567716,-3.302588062,-1.229255114,-0.548540281,26046.18107,1,74284.61081,1,68027.60838,0,0,213.5114251,88159.61056,
236.649466,-35084.52916,2798.279883,7370.540065,-3.284456931,-1.230724259,-0.552368951,26046.18107,1,74284.61081,1,68027.60838,0,0,212.5751534,88372.18571,
237.649466,-35281.05688,2724.393846,7337.28492,-3.266495041,-1.232133833,-0.55612371,26046.18107,1,74284.61081,1,68027.60838,0,0,211.6479325,88583.83365,
238.649466,-35476.51189,2650.424983,7303.806663,-3.248699493,-1.233485426,-0.559806297,26046.18107,1,74284.61081,1,68027.60838,0,0,210.7296037,88794.56325,
239.649466,-35670.90409,2576.376724,7270.109574,-3.231067452,-1.234780576,-0.563418401,26046.18107,1,74284.61081,1,68027.60838,0,0,209.8199971,89004.38325,
240.649466,-35864.2432,2502.252413,7236.197832,-3.213596152,-1.236020768,-0.566961655,26046.18107,1,74284.61081,1,68027.60838,0,0,208.9189733,89213.30222,
241.649466,-36056.53879,2428.055302,7202.07552,-3.196282892,-1.237207442,-0.570437647,26046.18107,1,74284.61081,1,68027.60838,0,0,208.0263625,89421.32858,
242.649466,-36247.80025,2353.788562,7167.746629,-3.179125032,-1.23834199,-0.573847914,26046.18107,1,74284.61081,1,68027.60838,0,0,207.142054,89628.47064,
243.649466,-36438.03685,2279.455279,7133.215055,-3.162119994,-1.239425761,-0.57719395,26046.18107,1,74284.61081,1,68027.60838,0,0,206.265861,89834.7365,
244.649466,-36627.25766,2205.05846,7098.48461,-3.145265259,-1.24046006,-0.580477204,26046.18107,1,74284.61081,1,68027.60838,0,0,205.3976715,90040.13417,
245.649466,-36815.47163,2130.601036,7063.559018,-3.128558365,-1.241446151,-0.583699081,26046.18107,1,74284.61081,1,68027.60838,0,0,204.5373556,90244.67152,
246.649466,-37002.68757,2056.085862,7028.441921,-3.111996906,-1.242385258,-0.586860948,26046.18107,1,74284.61081,1,68027.60838,0,0,203.6847654,90448.35629,
247.649466,-37188.91413,1981.515721,6993.136878,-3.095578531,-1.243278569,-0.589964129,26046.18107,1,74284.61081,1,68027.60838,0,0,202.8397613,90651.19605,
248.649466,-37374.15981,1906.893326,6957.647373,-3.07930094,-1.244127233,-0.593009912,26046.18107,1,74284.61081,1,68027.60838,0,0,202.0022505,90853.1983,
249.649466,-37558.43301,1832.221323,6921.976812,-3.063161885,-1.244932365,-0.595999549,26046.18107,1,74284.61081,1,68027.60838,0,0,201.1720765,91054.37038,
250.649466,-37741.74196,1757.502292,6886.128526,-3.047159168,-1.245695044,-0.598934254,26046.18107,1,74284.61081,1,68027.60838,0,0,200.3491476,91254.71953,
251.649466,-37924.09479,1682.738746,6850.105776,-3.031290639,-1.24641632,-0.60181521,26046.18107,1,74284.61081,1,68027.60838,0,0,199.533324,91454.25285,
252.649466,-38105.49948,1607.933141,6813.911753,-3.015554195,-1.247097207,-0.604643563,26046.18107,1,74284.61081,1,68027.60838,0,0,198.7245063,91652.97736,
253.649466,-38285.9639,1533.087869,6777.549578,-2.999947778,-1.247738692,-0.60742043,26046.18107,1,74284.61081,1,68027.60838,0,0,197.9225641,91850.89992,
254.649466,-38465.49578,1458.205267,6741.022309,-2.984469376,-1.248341731,-0.610146897,26046.18107,1,74284.61081,1,68027.60838,0,0,197.1273984,92048.02732,
255.649466,-38644.10274,1383.287612,6704.332937,-2.969117018,-1.248907251,-0.612824019,26046.18107,1,74284.61081,1,68027.60838,0,0,196.3389157,92244.36623,
256.649466,-38821.7923,1308.337129,6667.484393,-2.953888778,-1.249436154,-0.615452822,26046.18107,1,74284.61081,1,68027.60838,0,0,195.5569892,92439.92322,
257.649466,-38998.57184,1233.355988,6630.479545,-2.938782768,-1.249929313,-0.618034307,26046.18107,1,74284.61081,1,68027.60838,0,0,194.7815266,92634.70475,
258.649466,-39174.44864,1158.346309,6593.321203,-2.923797141,-1.250387577,-0.620569444,26046.18107,1,74284.61081,1,68027.60838,0,0,194.0124279,92828.71718,
259.649466,-39349.42987,1083.31016,6556.01212,-2.90893009,-1.250811772,-0.62305918,26046.18107,1,74284.61081,1,68027.60838,0,0,193.2495926,93021.96677,
260.649466,-39523.52259,1008.249562,6518.554991,-2.894179842,-1.251202696,-0.625504435,26046.18107,1,74284.61081,1,68027.60838,0,0,192.4929208,93214.45969,
261.649466,-39696.73375,933.1664868,6480.952459,-2.879544666,-1.251561128,-0.627906107,26046.18107,1,74284.61081,1,68027.60838,0,0,191.74233,93406.20202,
262.649466,-39869.07021,858.0628615,6443.207113,-2.865022863,-1.251887823,-0.630265068,26046.18107,1,74284.61081,1,68027.60838,0,0,190.9977301,93597.19975,
263.649466,-40040.53873,782.9405681,6405.321488,-2.850612768,-1.252183516,-0.632582168,26046.18107,1,74284.61081,1,68027.60838,0,0,190.2590113,93787.45876,
264.649466,-40211.14595,707.8014453,6367.298073,-2.836312754,-1.25244892,-0.634858235,26046.18107,1,74284.61081,1,68027.60838,0,0,189.5261015,93976.98486,
265.649466,-40380.89843,632.6472896,6329.139305,-2.822121224,-1.252684728,-0.637094077,26046.18107,1,74284.61081,1,68027.60838,0,0,188.7989103,94165.78377,
266.649466,-40549.80263,557.4798564,6290.847573,-2.808036613,-1.252891615,-0.63929048,26046.18107,1,74284.61081,1,68027.60838,0,0,188.0773648,94353.86114,
267.649466,-40717.86493,482.3008611,6252.425221,-2.794057389,-1.253070237,-0.641448209,26046.18107,1,74284.61081,1,68027.60838,0,0,187.361366,94541.2225,
268.649466,-40885.0916,407.1119805,6213.874546,-2.78018205,-1.253221231,-0.643568011,26046.18107,1,74284.61081,1,68027.60838,0,0,186.6508323,94727.87334,
269.649466,-41051.48882,331.9148535,6175.197803,-2.766409123,-1.253345217,-0.645650614,26046.18107,1,74284.61081,1,68027.60838,0,0,185.9457094,94913.81905,
270.649466,-41217.06271,256.7110825,6136.397202,-2.752737164,-1.253442799,-0.647696727,26046.18107,1,74284.61081,1,68027.60838,0,0,185.2458985,95099.06495,
271.649466,-41381.81928,181.502234,6097.474912,-2.739164759,-1.253514563,-0.649707043,26046.18107,1,74284.61081,1,68027.60838,0,0,184.5513186,95283.61626,
272.649466,-41545.76445,106.2898399,6058.43306,-2.72569052,-1.253561081,-0.651682237,26046.18107,1,74284.61081,1,68027.60838,0,0,183.8619067,95467.47817,
273.649466,-41708.90407,31.07539815,6019.273733,-2.712313086,-1.253582908,-0.653622967,26046.18107,1,74284.61081,1,68027.60838,0,0,183.1776085,95650.65578,
274.649466,-41871.24393,-44.13962609,5979.99898,-2.699031124,-1.253580586,-0.655529874,26046.18107,1,74284.61081,1,68027.60838,0,0,182.4983076,95833.15409,
275.649466,-42032.78969,-119.3537997,5940.610812,-2.685843324,-1.253554641,-0.657403586,26046.18107,1,74284.61081,1,68027.60838,0,0,181.8239771,96014.97806,
276.649466,-42193.54698,-194.5657209,5901.111201,-2.672748402,-1.253505587,-0.659244713,26046.18107,1,74284.61081,1,68027.60838,0,0,181.1545268,96196.13259,
277.649466,-42353.52133,-269.7740179,5861.502086,-2.659745099,-1.253433921,-0.661053853,26046.18107,1,74284.61081,1,68027.60838,0,0,180.489895,96376.62249,
278.649466,-42512.7182,-344.9773489,5821.785367,-2.646832179,-1.253340132,-0.662831588,26046.18107,1,74284.61081,1,68027.60838,0,0,179.8300182,96556.4525,
279.649466,-42671.14298,-420.1744007,5781.962912,-2.63400843,-1.253224692,-0.664578486,26046.18107,1,74284.61081,1,68027.60838,0,0,179.1748166,96735.62732,
280.649466,-42828.80097,-495.3638881,5742.036554,-2.621272663,-1.253088062,-0.666295103,26046.18107,1,74284.61081,1,68027.60838,0,0,178.5242538,96914.15157,
281.649466,-42985.69743,-570.5445534,5702.008094,-2.608623708,-1.252930693,-0.667981981,26046.18107,1,74284.61081,1,68027.60838,0,0,177.8782498,97092.02982,
282.649466,-43141.83753,-645.7151653,5661.879301,-2.596060421,-1.252753023,-0.669639648,26046.18107,1,74284.61081,1,68027.60838,0,0,177.2367425,97269.26657,
283.649466,-43297.22637,-720.8745187,5621.651911,-2.583581676,-1.252555478,-0.671268623,26046.18107,1,74284.61081,1,68027.60838,0,0,173.7205437,97442.98711,
284.6427943,-43450.21127,-793.3102033,5582.56842,-2.550644938,-1.230025614,-0.66226871,25791.25327,1,74284.61081,1,68027.60838,0,0,174.1727527,97617.15986,
285.6427943,-43602.88014,-867.1047786,5542.784949,-2.538330842,-1.22979048,-0.663842471,25791.25327,1,74284.61081,1,68027.60838,0,0,173.5428604,97790.70272,
286.6427943,-43754.81258,-940.8846945,5502.907862,-2.526097409,-1.22953703,-0.665389314,25791.25327,1,74284.61081,1,68027.60838,0,0,172.917251,97963.61997,
287.6427943,-43906.01342,-1014.648863,5462.93876,-2.513943601,-1.229265641,-0.6669097,25791.25327,1,74284.61081,1,68027.60838,0,0,172.2958363,98135.91581,
288.6427943,-44056.48739,-1088.39622,5422.879218,-2.501868397,-1.228976678,-0.668404083,25791.25327,1,74284.61081,1,68027.60838,0,0,171.6785796,98307.59439,
289.6427943,-44206.23918,-1162.12572,5382.730782,-2.489870797,-1.228670498,-0.669872907,25791.25327,1,74284.61081,1,68027.60838,0,0,171.06542,98478.65981,
290.6427943,-44355.27341,-1235.836342,5342.494972,-2.477949816,-1.22834745,-0.671316603,25791.25327,1,74284.61081,1,68027.60838,0,0,170.4563294,98649.11614,
291.6427943,-44503.59467,-1309.527084,5302.173283,-2.466104487,-1.228007873,-0.672735595,25791.25327,1,74284.61081,1,68027.60838,0,0,169.8512189,98818.96736,
292.6427943,-44651.20745,-1383.196963,5261.767186,-2.454333861,-1.227652099,-0.674130297,25791.25327,1,74284.61081,1,68027.60838,0,0,169.250063,98988.21742,
293.6427943,-44798.11621,-1456.845018,5221.278125,-2.442637006,-1.227280451,-0.675501113,25791.25327,1,74284.61081,1,68027.60838,0,0,168.6527988,99156.87022,
294.6427943,-44944.32534,-1530.470306,5180.707522,-2.431013004,-1.226893245,-0.676848439,25791.25327,1,74284.61081,1,68027.60838,0,0,168.0594082,99324.92963,
295.6427943,-45089.83921,-1604.071903,5140.056775,-2.419460956,-1.226490789,-0.678172662,25791.25327,1,74284.61081,1,68027.60838,0,0,167.4697946,99492.39942,
296.6427943,-45234.66208,-1677.648902,5099.327257,-2.407979974,-1.226073383,-0.679474162,25791.25327,1,74284.61081,1,68027.60838,0,0,166.8839571,99659.28338,
297.6427943,-45378.79821,-1751.200416,5058.520322,-2.396569191,-1.225641321,-0.680753309,25791.25327,1,74284.61081,1,68027.60838,0,0,166.3018162,99825.5852,
298.6427943,-45522.25177,-1824.725573,5017.6373,-2.385227749,-1.22519489,-0.682010465,25791.25327,1,74284.61081,1,68027.60838,0,0,165.7233551,99991.30855,
299.6427943,-45665.02691,-1898.223521,4976.679499,-2.373954809,-1.224734369,-0.683245985,25791.25327,1,74284.61081,1,68027.60838,0,0,165.1485016,100156.4571,
300.6427943,-45807.1277,-1971.693421,4935.648208,-2.362749544,-1.224260031,-0.684460217,25791.25327,1,74284.61081,1,68027.60838,0,0,164.5772393,100321.0343,
301.6427943,-45948.55819,-2045.134453,4894.544692,-2.351611141,-1.223772143,-0.685653501,25791.25327,1,74284.61081,1,68027.60838,0,0,164.0095058,100485.0438,
302.6427943,-46089.32236,-2118.545812,4853.3702,-2.340538802,-1.223270966,-0.68682617,25791.25327,1,74284.61081,1,68027.60838,0,0,163.4452664,100648.4891,
303.6427943,-46229.42415,-2191.926709,4812.125958,-2.32953174,-1.222756754,-0.687978549,25791.25327,1,74284.61081,1,68027.60838,0,0,162.8844841,100811.3735,
304.6427943,-46368.86746,-2265.276367,4770.813174,-2.318589184,-1.222229756,-0.689110957,25791.25327,1,74284.61081,1,68027.60838,0,0,162.3271085,100973.7007,
305.6427943,-46507.65613,-2338.594028,4729.433036,-2.307710372,-1.221690215,-0.690223708,25791.25327,1,74284.61081,1,68027.60838,0,0,161.7731031,101135.4738,
306.6427943,-46645.79396,-2411.878947,4687.986716,-2.296894558,-1.221138368,-0.691317107,25791.25327,1,74284.61081,1,68027.60838,0,0,161.222441,101296.6962,
307.6427943,-46783.28472,-2485.130391,4646.475364,-2.286141006,-1.220574446,-0.692391454,25791.25327,1,74284.61081,1,68027.60838,0,0,160.6750615,101457.3713,
308.6427943,-46920.13211,-2558.347643,4604.900116,-2.275448993,-1.219998678,-0.693447042,25791.25327,1,74284.61081,1,68027.60838,0,0,160.1309556,101617.5022,
